Order_ID,Order_Date,Order_Priority,Ord_id
13056,22-04-2009,NOT SPECIFIED,Ord_2986
13125,13-12-2010,NOT SPECIFIED,Ord_2987
23616,28-08-2012,NOT SPECIFIED,Ord_2988
25157,25-05-2010,NOT SPECIFIED,Ord_2989
25313,21-08-2012,CRITICAL,Ord_2990
25536,22-07-2011,LOW,Ord_2991
28999,10/1/2009,HIGH,Ord_2992
30599,10/2/2012,NOT SPECIFIED,Ord_2993
31232,29-08-2012,HIGH,Ord_2994
31239,28-08-2010,LOW,Ord_2995
33090,5/8/2009,MEDIUM,Ord_2996
33987,25-10-2011,HIGH,Ord_2997
38337,31-10-2010,MEDIUM,Ord_2998
38369,12/1/2010,NOT SPECIFIED,Ord_2999
40103,24-09-2010,NOT SPECIFIED,Ord_3000
40131,2/5/2012,LOW,Ord_3001
41504,28-10-2012,CRITICAL,Ord_3002
43751,27-06-2012,HIGH,Ord_3003
44448,13-04-2009,CRITICAL,Ord_3004
46534,3/10/2012,HIGH,Ord_3005
47459,17-08-2011,NOT SPECIFIED,Ord_3006
49190,11/12/2012,HIGH,Ord_3007
55431,8/6/2012,NOT SPECIFIED,Ord_3008
55713,2/2/2009,HIGH,Ord_3009
59552,13-01-2010,NOT SPECIFIED,Ord_3010
2272,12/4/2010,HIGH,Ord_3011
6498,17-03-2009,MEDIUM,Ord_3012
16260,13-11-2011,HIGH,Ord_3013
16359,14-05-2012,CRITICAL,Ord_3014
21922,11/11/2009,HIGH,Ord_3015
23558,9/8/2011,LOW,Ord_3016
27205,21-05-2010,NOT SPECIFIED,Ord_3017
27461,26-02-2010,CRITICAL,Ord_3018
29957,13-03-2010,CRITICAL,Ord_3019
30593,25-07-2011,CRITICAL,Ord_3020
37924,29-11-2009,HIGH,Ord_3021
38400,14-12-2009,NOT SPECIFIED,Ord_3022
38498,27-04-2012,CRITICAL,Ord_3023
39492,17-04-2011,NOT SPECIFIED,Ord_3024
39686,8/6/2012,NOT SPECIFIED,Ord_3025
42693,4/4/2009,HIGH,Ord_3026
42850,21-06-2011,MEDIUM,Ord_3027
46212,12/9/2012,NOT SPECIFIED,Ord_3028
49313,4/10/2009,MEDIUM,Ord_3029
49477,29-11-2011,MEDIUM,Ord_3030
49889,12/12/2012,CRITICAL,Ord_3031
52416,31-01-2009,NOT SPECIFIED,Ord_3032
55140,4/7/2010,CRITICAL,Ord_3033
56550,8/4/2011,NOT SPECIFIED,Ord_3034
57447,4/7/2011,NOT SPECIFIED,Ord_3035
1185,23-08-2012,LOW,Ord_3036
2149,12/3/2010,LOW,Ord_3037
2466,5/3/2009,CRITICAL,Ord_3038
3493,23-08-2010,HIGH,Ord_3039
3588,18-03-2011,NOT SPECIFIED,Ord_3040
5957,26-12-2010,HIGH,Ord_3041
6183,15-06-2012,MEDIUM,Ord_3042
6402,23-04-2011,LOW,Ord_3043
6720,9/9/2010,NOT SPECIFIED,Ord_3044
6785,6/5/2012,MEDIUM,Ord_3045
8295,1/4/2009,HIGH,Ord_3046
8704,30-06-2011,MEDIUM,Ord_3047
8933,7/10/2010,HIGH,Ord_3048
9222,10/2/2009,HIGH,Ord_3049
10243,24-12-2011,HIGH,Ord_3050
10502,14-05-2010,NOT SPECIFIED,Ord_3051
10886,23-08-2009,CRITICAL,Ord_3052
11047,10/12/2010,LOW,Ord_3053
12803,25-02-2010,NOT SPECIFIED,Ord_3054
13767,26-08-2010,HIGH,Ord_3055
14117,25-08-2010,NOT SPECIFIED,Ord_3056
14976,22-07-2011,HIGH,Ord_3057
14980,14-07-2012,CRITICAL,Ord_3058
16134,19-11-2012,HIGH,Ord_3059
16258,6/7/2011,MEDIUM,Ord_3060
16289,17-07-2010,HIGH,Ord_3061
16993,16-11-2011,MEDIUM,Ord_3062
18945,17-01-2009,MEDIUM,Ord_3063
19975,10/4/2009,NOT SPECIFIED,Ord_3064
20036,5/12/2010,NOT SPECIFIED,Ord_3065
20964,30-03-2012,CRITICAL,Ord_3066
21121,16-09-2009,NOT SPECIFIED,Ord_3067
21314,2/11/2009,LOW,Ord_3068
21702,17-12-2010,NOT SPECIFIED,Ord_3069
21925,12/7/2012,NOT SPECIFIED,Ord_3070
22432,28-11-2012,NOT SPECIFIED,Ord_3071
22819,10/11/2012,HIGH,Ord_3072
22917,1/3/2009,MEDIUM,Ord_3073
23107,11/6/2011,MEDIUM,Ord_3074
23556,9/1/2011,MEDIUM,Ord_3075
23777,26-11-2012,NOT SPECIFIED,Ord_3076
24098,17-04-2012,CRITICAL,Ord_3077
24227,16-08-2010,MEDIUM,Ord_3078
24614,21-11-2009,LOW,Ord_3079
25637,25-02-2012,NOT SPECIFIED,Ord_3080
26695,6/6/2010,NOT SPECIFIED,Ord_3081
27078,12/8/2012,NOT SPECIFIED,Ord_3082
29376,11/8/2012,CRITICAL,Ord_3083
29766,21-03-2009,MEDIUM,Ord_3084
30278,30-09-2009,LOW,Ord_3085
30626,25-04-2011,CRITICAL,Ord_3086
30851,21-09-2010,LOW,Ord_3087
31718,27-11-2010,LOW,Ord_3088
32070,17-07-2009,MEDIUM,Ord_3089
34661,20-01-2010,CRITICAL,Ord_3090
34754,4/6/2012,CRITICAL,Ord_3091
35392,23-02-2012,HIGH,Ord_3092
36103,29-04-2012,CRITICAL,Ord_3093
37157,20-02-2010,HIGH,Ord_3094
38176,15-08-2010,HIGH,Ord_3095
38531,5/12/2011,LOW,Ord_3096
40354,3/1/2009,HIGH,Ord_3097
40832,29-03-2010,HIGH,Ord_3098
41632,1/12/2010,LOW,Ord_3099
42373,17-08-2011,NOT SPECIFIED,Ord_3100
44423,29-07-2012,CRITICAL,Ord_3101
45863,19-09-2010,LOW,Ord_3102
47078,19-04-2010,MEDIUM,Ord_3103
47747,21-11-2011,HIGH,Ord_3104
47810,14-08-2011,CRITICAL,Ord_3105
48896,28-10-2009,CRITICAL,Ord_3106
49830,9/7/2009,CRITICAL,Ord_3107
52389,21-10-2011,CRITICAL,Ord_3108
52576,28-03-2009,LOW,Ord_3109
53605,3/8/2010,MEDIUM,Ord_3110
55460,26-05-2012,HIGH,Ord_3111
55877,2/2/2010,NOT SPECIFIED,Ord_3112
56647,3/8/2011,MEDIUM,Ord_3113
57475,4/10/2010,LOW,Ord_3114
57537,18-09-2012,MEDIUM,Ord_3115
57698,6/1/2012,CRITICAL,Ord_3116
58241,7/9/2010,CRITICAL,Ord_3117
96,16-04-2009,HIGH,Ord_3118
610,1/8/2011,CRITICAL,Ord_3119
612,20-10-2012,MEDIUM,Ord_3120
1440,9/8/2011,LOW,Ord_3121
3749,23-02-2011,MEDIUM,Ord_3122
4070,11/6/2011,HIGH,Ord_3123
4774,19-04-2010,MEDIUM,Ord_3124
6947,19-07-2011,CRITICAL,Ord_3125
6979,27-02-2009,CRITICAL,Ord_3126
7107,4/1/2012,NOT SPECIFIED,Ord_3127
8288,9/5/2011,CRITICAL,Ord_3128
8678,30-09-2012,LOW,Ord_3129
10659,14-05-2009,CRITICAL,Ord_3130
10695,2/5/2011,HIGH,Ord_3131
11719,5/2/2011,NOT SPECIFIED,Ord_3132
11908,25-05-2010,NOT SPECIFIED,Ord_3133
13765,5/4/2009,NOT SPECIFIED,Ord_3134
14055,1/9/2009,HIGH,Ord_3135
14342,27-04-2009,LOW,Ord_3136
14756,31-08-2009,LOW,Ord_3137
14785,9/10/2009,HIGH,Ord_3138
14855,30-04-2010,NOT SPECIFIED,Ord_3139
15045,20-08-2010,NOT SPECIFIED,Ord_3140
19621,7/9/2011,CRITICAL,Ord_3141
20773,5/3/2009,NOT SPECIFIED,Ord_3142
20967,15-03-2011,HIGH,Ord_3143
21478,2/3/2012,LOW,Ord_3144
21633,27-03-2009,MEDIUM,Ord_3145
21696,21-10-2010,MEDIUM,Ord_3146
22851,1/3/2009,CRITICAL,Ord_3147
23557,31-05-2011,NOT SPECIFIED,Ord_3148
24577,1/3/2010,MEDIUM,Ord_3149
24961,26-01-2010,LOW,Ord_3150
24966,17-12-2011,MEDIUM,Ord_3151
27363,18-10-2011,MEDIUM,Ord_3152
29028,5/2/2011,CRITICAL,Ord_3153
29156,24-02-2010,LOW,Ord_3154
29282,28-11-2012,MEDIUM,Ord_3155
30053,1/2/2009,CRITICAL,Ord_3156
30081,17-12-2011,HIGH,Ord_3157
30214,4/10/2009,LOW,Ord_3158
30497,6/2/2011,CRITICAL,Ord_3159
30917,1/11/2010,LOW,Ord_3160
31681,7/11/2012,NOT SPECIFIED,Ord_3161
31777,19-10-2011,NOT SPECIFIED,Ord_3162
32710,16-11-2009,HIGH,Ord_3163
33060,19-02-2010,HIGH,Ord_3164
33254,3/11/2011,NOT SPECIFIED,Ord_3165
33605,3/4/2012,CRITICAL,Ord_3166
34180,3/9/2011,HIGH,Ord_3167
35137,17-07-2010,HIGH,Ord_3168
36838,8/4/2009,LOW,Ord_3169
37252,19-11-2011,LOW,Ord_3170
38979,26-02-2010,LOW,Ord_3171
39619,4/1/2012,LOW,Ord_3172
40101,31-01-2009,LOW,Ord_3173
41542,26-09-2009,HIGH,Ord_3174
42565,22-09-2010,LOW,Ord_3175
42823,25-06-2010,MEDIUM,Ord_3176
43398,24-04-2011,NOT SPECIFIED,Ord_3177
44002,7/2/2009,MEDIUM,Ord_3178
44359,29-11-2010,HIGH,Ord_3179
44871,3/5/2011,CRITICAL,Ord_3180
46055,2/6/2012,MEDIUM,Ord_3181
46624,26-04-2010,NOT SPECIFIED,Ord_3182
47079,16-12-2011,CRITICAL,Ord_3183
47494,1/7/2009,HIGH,Ord_3184
47622,12/9/2012,NOT SPECIFIED,Ord_3185
47938,24-06-2009,LOW,Ord_3186
48032,26-08-2010,HIGH,Ord_3187
49062,11/4/2012,LOW,Ord_3188
49541,16-01-2009,MEDIUM,Ord_3189
49799,24-08-2009,HIGH,Ord_3190
49828,30-08-2011,MEDIUM,Ord_3191
50054,6/9/2010,NOT SPECIFIED,Ord_3192
50370,6/11/2012,CRITICAL,Ord_3193
51009,5/11/2011,NOT SPECIFIED,Ord_3194
55200,28-08-2010,MEDIUM,Ord_3195
55808,14-02-2011,NOT SPECIFIED,Ord_3196
55937,26-01-2009,MEDIUM,Ord_3197
56161,14-04-2012,HIGH,Ord_3198
57477,26-09-2010,HIGH,Ord_3199
59044,20-07-2011,CRITICAL,Ord_3200
59204,29-02-2012,MEDIUM,Ord_3201
59969,11/1/2012,HIGH,Ord_3202
166,11/9/2011,HIGH,Ord_3203
197,6/4/2011,HIGH,Ord_3204
231,28-09-2009,HIGH,Ord_3205
487,17-08-2012,CRITICAL,Ord_3206
710,1/1/2010,LOW,Ord_3207
801,17-02-2012,CRITICAL,Ord_3208
870,19-06-2010,NOT SPECIFIED,Ord_3209
1253,25-01-2010,CRITICAL,Ord_3210
1542,14-09-2010,MEDIUM,Ord_3211
2497,26-08-2012,CRITICAL,Ord_3212
2630,23-10-2012,LOW,Ord_3213
2657,16-10-2011,HIGH,Ord_3214
2688,23-01-2012,HIGH,Ord_3215
2816,19-09-2009,HIGH,Ord_3216
2818,11/12/2009,MEDIUM,Ord_3217
3040,11/4/2010,MEDIUM,Ord_3218
3108,4/8/2010,CRITICAL,Ord_3219
3459,27-07-2009,NOT SPECIFIED,Ord_3220
3488,7/1/2011,MEDIUM,Ord_3221
3492,23-11-2009,LOW,Ord_3222
3553,17-05-2009,MEDIUM,Ord_3223
3622,26-11-2011,LOW,Ord_3224
3810,16-09-2012,CRITICAL,Ord_3225
4451,30-09-2009,CRITICAL,Ord_3226
4516,28-03-2009,MEDIUM,Ord_3227
4578,12/9/2012,LOW,Ord_3228
4611,9/1/2010,HIGH,Ord_3229
5281,1/11/2011,HIGH,Ord_3230
5635,15-08-2012,MEDIUM,Ord_3231
5696,3/5/2011,CRITICAL,Ord_3232
5921,6/4/2009,LOW,Ord_3233
6241,29-12-2009,LOW,Ord_3234
6406,14-08-2009,CRITICAL,Ord_3235
6625,15-08-2010,HIGH,Ord_3236
6854,6/1/2009,MEDIUM,Ord_3237
7335,29-05-2010,LOW,Ord_3238
7457,30-09-2010,NOT SPECIFIED,Ord_3239
7653,27-02-2012,MEDIUM,Ord_3240
7783,12/1/2012,MEDIUM,Ord_3241
7905,3/6/2009,LOW,Ord_3242
8064,12/5/2011,HIGH,Ord_3243
8130,13-05-2012,CRITICAL,Ord_3244
8294,20-06-2012,MEDIUM,Ord_3245
8384,5/5/2010,HIGH,Ord_3246
8580,22-03-2011,HIGH,Ord_3247
8646,9/4/2009,HIGH,Ord_3248
8993,28-05-2011,MEDIUM,Ord_3249
8996,2/6/2011,LOW,Ord_3250
8998,3/1/2010,LOW,Ord_3251
9124,16-10-2011,LOW,Ord_3252
9152,20-08-2010,NOT SPECIFIED,Ord_3253
9312,18-05-2012,NOT SPECIFIED,Ord_3254
9700,8/8/2011,CRITICAL,Ord_3255
9826,22-03-2012,MEDIUM,Ord_3256
9954,19-06-2009,NOT SPECIFIED,Ord_3257
10081,7/8/2010,NOT SPECIFIED,Ord_3258
10272,17-01-2009,MEDIUM,Ord_3259
10530,27-01-2009,MEDIUM,Ord_3260
11270,30-06-2011,HIGH,Ord_3261
11431,1/8/2012,HIGH,Ord_3262
11815,12/9/2011,LOW,Ord_3263
12097,9/11/2010,CRITICAL,Ord_3264
12196,2/6/2010,NOT SPECIFIED,Ord_3265
12451,19-04-2010,LOW,Ord_3266
12483,4/8/2010,CRITICAL,Ord_3267
12867,11/3/2011,NOT SPECIFIED,Ord_3268
12903,25-09-2009,CRITICAL,Ord_3269
13762,21-06-2010,MEDIUM,Ord_3270
14336,18-11-2009,HIGH,Ord_3271
14400,4/2/2009,MEDIUM,Ord_3272
14500,24-06-2011,NOT SPECIFIED,Ord_3273
14534,18-07-2010,MEDIUM,Ord_3274
14884,27-09-2011,HIGH,Ord_3275
15075,4/10/2009,MEDIUM,Ord_3276
15234,12/3/2010,NOT SPECIFIED,Ord_3277
15270,31-01-2009,NOT SPECIFIED,Ord_3278
15296,7/8/2012,NOT SPECIFIED,Ord_3279
15335,17-09-2010,MEDIUM,Ord_3280
15712,4/12/2012,HIGH,Ord_3281
15906,27-09-2010,LOW,Ord_3282
16005,24-12-2012,NOT SPECIFIED,Ord_3283
16225,28-05-2009,CRITICAL,Ord_3284
16262,1/1/2011,LOW,Ord_3285
16321,1/10/2009,NOT SPECIFIED,Ord_3286
16679,8/11/2009,LOW,Ord_3287
16775,22-11-2012,LOW,Ord_3288
16834,23-10-2010,LOW,Ord_3289
16837,21-01-2011,NOT SPECIFIED,Ord_3290
16866,6/2/2012,NOT SPECIFIED,Ord_3291
17058,1/1/2011,HIGH,Ord_3292
17508,27-06-2012,LOW,Ord_3293
18592,30-09-2012,CRITICAL,Ord_3294
18851,16-12-2012,CRITICAL,Ord_3295
18853,17-01-2010,CRITICAL,Ord_3296
18884,24-06-2011,NOT SPECIFIED,Ord_3297
19300,16-12-2009,CRITICAL,Ord_3298
19361,23-09-2012,LOW,Ord_3299
19557,30-10-2011,LOW,Ord_3300
19586,1/11/2012,NOT SPECIFIED,Ord_3301
19718,24-06-2012,LOW,Ord_3302
19744,14-03-2010,MEDIUM,Ord_3303
20069,26-09-2009,CRITICAL,Ord_3304
20103,11/2/2010,MEDIUM,Ord_3305
20135,30-06-2009,CRITICAL,Ord_3306
20166,4/3/2009,LOW,Ord_3307
20192,6/10/2010,LOW,Ord_3308
20229,30-10-2009,LOW,Ord_3309
20966,18-09-2010,LOW,Ord_3310
21063,15-04-2011,LOW,Ord_3311
21412,13-07-2011,NOT SPECIFIED,Ord_3312
21442,25-12-2009,LOW,Ord_3313
21444,15-04-2011,MEDIUM,Ord_3314
21861,18-08-2009,CRITICAL,Ord_3315
21956,1/2/2011,HIGH,Ord_3316
22051,30-12-2011,NOT SPECIFIED,Ord_3317
22085,9/3/2012,LOW,Ord_3318
22086,15-12-2011,MEDIUM,Ord_3319
22118,18-01-2009,HIGH,Ord_3320
22304,25-11-2011,LOW,Ord_3321
22919,17-07-2009,CRITICAL,Ord_3322
23041,20-07-2010,LOW,Ord_3323
23232,16-04-2010,HIGH,Ord_3324
23270,13-03-2011,LOW,Ord_3325
23618,27-11-2012,MEDIUM,Ord_3326
24033,2/1/2011,HIGH,Ord_3327
24066,13-04-2012,HIGH,Ord_3328
24162,22-08-2009,NOT SPECIFIED,Ord_3329
24384,26-03-2011,MEDIUM,Ord_3330
24448,6/2/2012,HIGH,Ord_3331
24452,7/5/2009,HIGH,Ord_3332
24544,26-01-2009,HIGH,Ord_3333
24865,19-03-2012,HIGH,Ord_3334
24902,26-05-2010,HIGH,Ord_3335
25348,9/5/2012,CRITICAL,Ord_3336
25350,3/12/2010,NOT SPECIFIED,Ord_3337
25541,13-01-2009,LOW,Ord_3338
25601,5/1/2009,MEDIUM,Ord_3339
25828,23-11-2010,NOT SPECIFIED,Ord_3340
26176,19-11-2011,HIGH,Ord_3341
26337,7/11/2009,CRITICAL,Ord_3342
26503,21-04-2011,MEDIUM,Ord_3343
26657,29-09-2012,MEDIUM,Ord_3344
26787,19-09-2011,HIGH,Ord_3345
26919,10/12/2012,LOW,Ord_3346
26945,5/2/2009,CRITICAL,Ord_3347
27364,20-05-2011,MEDIUM,Ord_3348
27460,12/5/2009,NOT SPECIFIED,Ord_3349
27717,26-10-2011,CRITICAL,Ord_3350
27936,7/7/2011,HIGH,Ord_3351
28228,11/7/2012,NOT SPECIFIED,Ord_3352
28259,4/11/2009,HIGH,Ord_3353
28419,31-10-2009,LOW,Ord_3354
28614,19-10-2009,CRITICAL,Ord_3355
28741,28-02-2011,NOT SPECIFIED,Ord_3356
28769,28-08-2010,LOW,Ord_3357
28928,30-04-2010,LOW,Ord_3358
29058,3/1/2010,HIGH,Ord_3359
29127,31-03-2009,CRITICAL,Ord_3360
29191,28-06-2012,MEDIUM,Ord_3361
29249,13-06-2011,LOW,Ord_3362
29347,12/8/2012,MEDIUM,Ord_3363
29478,9/4/2010,HIGH,Ord_3364
29991,5/10/2012,LOW,Ord_3365
30853,27-07-2011,MEDIUM,Ord_3366
30886,12/5/2012,LOW,Ord_3367
31042,19-11-2012,MEDIUM,Ord_3368
31078,10/2/2009,CRITICAL,Ord_3369
31493,17-10-2009,HIGH,Ord_3370
31555,4/1/2012,CRITICAL,Ord_3371
31744,9/9/2012,MEDIUM,Ord_3372
31842,16-07-2010,MEDIUM,Ord_3373
31910,29-10-2009,MEDIUM,Ord_3374
32519,8/10/2010,LOW,Ord_3375
32647,18-11-2011,HIGH,Ord_3376
32966,26-01-2012,LOW,Ord_3377
33218,6/1/2010,NOT SPECIFIED,Ord_3378
33285,19-01-2012,HIGH,Ord_3379
33479,18-09-2012,CRITICAL,Ord_3380
33537,13-08-2010,MEDIUM,Ord_3381
33569,28-08-2009,LOW,Ord_3382
33571,11/10/2011,MEDIUM,Ord_3383
33637,24-11-2012,LOW,Ord_3384
33670,27-04-2012,HIGH,Ord_3385
33794,22-02-2011,CRITICAL,Ord_3386
33857,29-04-2010,CRITICAL,Ord_3387
34400,24-12-2012,LOW,Ord_3388
34407,31-07-2010,LOW,Ord_3389
34432,7/4/2009,NOT SPECIFIED,Ord_3390
34497,10/3/2009,MEDIUM,Ord_3391
34498,15-02-2009,LOW,Ord_3392
35045,2/4/2012,MEDIUM,Ord_3393
35265,29-11-2010,NOT SPECIFIED,Ord_3394
35461,1/6/2009,CRITICAL,Ord_3395
35590,2/12/2012,CRITICAL,Ord_3396
35687,18-11-2011,NOT SPECIFIED,Ord_3397
35776,4/2/2009,MEDIUM,Ord_3398
35782,5/8/2011,LOW,Ord_3399
35813,21-04-2009,CRITICAL,Ord_3400
36003,31-10-2010,MEDIUM,Ord_3401
36102,20-05-2010,NOT SPECIFIED,Ord_3402
36295,4/9/2010,MEDIUM,Ord_3403
36323,18-10-2010,HIGH,Ord_3404
36354,5/6/2012,MEDIUM,Ord_3405
36512,28-03-2012,NOT SPECIFIED,Ord_3406
36932,7/7/2009,LOW,Ord_3407
37025,10/11/2009,HIGH,Ord_3408
37124,30-03-2012,LOW,Ord_3409
37696,9/7/2009,NOT SPECIFIED,Ord_3410
37702,10/6/2011,NOT SPECIFIED,Ord_3411
37794,24-03-2009,LOW,Ord_3412
37987,3/7/2009,HIGH,Ord_3413
38340,20-01-2009,CRITICAL,Ord_3414
38786,18-06-2011,MEDIUM,Ord_3415
38852,1/11/2009,NOT SPECIFIED,Ord_3416
39008,28-04-2011,NOT SPECIFIED,Ord_3417
39331,13-09-2011,HIGH,Ord_3418
39399,17-12-2012,MEDIUM,Ord_3419
39876,13-04-2012,HIGH,Ord_3420
40032,30-11-2012,LOW,Ord_3421
40261,4/11/2009,CRITICAL,Ord_3422
40706,21-01-2012,MEDIUM,Ord_3423
40708,12/10/2009,NOT SPECIFIED,Ord_3424
40964,23-05-2011,CRITICAL,Ord_3425
42243,11/3/2012,MEDIUM,Ord_3426
42437,5/3/2012,CRITICAL,Ord_3427
42887,10/6/2012,MEDIUM,Ord_3428
43137,26-02-2011,HIGH,Ord_3429
43554,30-10-2009,CRITICAL,Ord_3430
43782,13-11-2010,MEDIUM,Ord_3431
43904,1/5/2010,NOT SPECIFIED,Ord_3432
43906,8/2/2012,HIGH,Ord_3433
44064,3/3/2010,MEDIUM,Ord_3434
44224,9/8/2010,HIGH,Ord_3435
44325,10/2/2009,MEDIUM,Ord_3436
44422,13-04-2012,MEDIUM,Ord_3437
44609,18-06-2011,LOW,Ord_3438
44935,17-11-2010,HIGH,Ord_3439
45127,30-12-2012,MEDIUM,Ord_3440
45413,8/6/2010,HIGH,Ord_3441
45571,23-09-2012,MEDIUM,Ord_3442
45575,12/4/2012,CRITICAL,Ord_3443
45794,24-09-2011,CRITICAL,Ord_3444
45860,12/8/2012,LOW,Ord_3445
46021,2/3/2009,HIGH,Ord_3446
46147,15-01-2011,CRITICAL,Ord_3447
46211,11/6/2010,LOW,Ord_3448
46241,14-03-2009,NOT SPECIFIED,Ord_3449
46244,2/7/2009,MEDIUM,Ord_3450
46305,30-07-2011,LOW,Ord_3451
46372,26-02-2011,HIGH,Ord_3452
46656,16-07-2009,HIGH,Ord_3453
46721,13-09-2009,MEDIUM,Ord_3454
46852,28-01-2012,NOT SPECIFIED,Ord_3455
46949,7/3/2010,HIGH,Ord_3456
46951,17-11-2011,CRITICAL,Ord_3457
47075,17-10-2011,MEDIUM,Ord_3458
47399,1/8/2012,LOW,Ord_3459
47493,11/2/2009,CRITICAL,Ord_3460
47777,25-11-2012,LOW,Ord_3461
47844,12/12/2010,CRITICAL,Ord_3462
47941,8/8/2009,HIGH,Ord_3463
48423,31-10-2012,HIGH,Ord_3464
48837,18-07-2011,NOT SPECIFIED,Ord_3465
48993,31-05-2012,LOW,Ord_3466
49123,25-02-2009,HIGH,Ord_3467
49220,13-08-2011,CRITICAL,Ord_3468
49409,16-08-2011,HIGH,Ord_3469
49479,27-07-2011,MEDIUM,Ord_3470
49600,7/3/2011,LOW,Ord_3471
50242,19-07-2010,NOT SPECIFIED,Ord_3472
50275,5/12/2009,MEDIUM,Ord_3473
50403,12/5/2012,NOT SPECIFIED,Ord_3474
50405,2/7/2011,MEDIUM,Ord_3475
50464,27-09-2011,CRITICAL,Ord_3476
50465,11/3/2011,MEDIUM,Ord_3477
50469,19-06-2010,NOT SPECIFIED,Ord_3478
50789,12/3/2011,NOT SPECIFIED,Ord_3479
51044,18-01-2012,LOW,Ord_3480
51302,24-08-2011,NOT SPECIFIED,Ord_3481
51392,12/11/2009,MEDIUM,Ord_3482
51650,1/6/2011,HIGH,Ord_3483
51652,9/4/2011,NOT SPECIFIED,Ord_3484
51876,6/3/2012,CRITICAL,Ord_3485
52070,1/12/2009,NOT SPECIFIED,Ord_3486
52160,3/7/2011,CRITICAL,Ord_3487
52258,10/2/2009,LOW,Ord_3488
52608,21-01-2009,LOW,Ord_3489
52640,1/1/2011,MEDIUM,Ord_3490
53412,15-09-2009,CRITICAL,Ord_3491
53568,28-06-2010,MEDIUM,Ord_3492
53956,8/8/2011,HIGH,Ord_3493
54371,15-02-2012,NOT SPECIFIED,Ord_3494
54436,19-09-2009,HIGH,Ord_3495
54464,1/9/2009,HIGH,Ord_3496
54468,14-12-2009,HIGH,Ord_3497
54819,10/10/2009,LOW,Ord_3498
54882,6/2/2011,CRITICAL,Ord_3499
55042,8/12/2011,HIGH,Ord_3500
55046,13-04-2009,CRITICAL,Ord_3501
55297,19-10-2010,MEDIUM,Ord_3502
55360,22-01-2009,MEDIUM,Ord_3503
55623,5/10/2012,CRITICAL,Ord_3504
55650,21-10-2011,LOW,Ord_3505
55651,7/3/2012,MEDIUM,Ord_3506
56322,30-09-2011,MEDIUM,Ord_3507
56608,18-11-2009,CRITICAL,Ord_3508
56612,22-07-2009,HIGH,Ord_3509
56835,20-02-2010,NOT SPECIFIED,Ord_3510
57058,9/5/2012,MEDIUM,Ord_3511
57506,13-02-2009,MEDIUM,Ord_3512
57574,23-07-2012,CRITICAL,Ord_3513
57602,17-05-2012,LOW,Ord_3514
57921,18-08-2010,MEDIUM,Ord_3515
57958,28-02-2009,CRITICAL,Ord_3516
58086,10/3/2011,MEDIUM,Ord_3517
58182,20-02-2009,HIGH,Ord_3518
58342,1/4/2011,HIGH,Ord_3519
59174,1/1/2010,MEDIUM,Ord_3520
59361,29-08-2012,HIGH,Ord_3521
59365,7/12/2009,MEDIUM,Ord_3522
59492,31-10-2012,NOT SPECIFIED,Ord_3523
59684,29-12-2010,MEDIUM,Ord_3524
512,19-05-2011,LOW,Ord_3525
1287,4/7/2009,HIGH,Ord_3526
1895,29-05-2009,MEDIUM,Ord_3527
2023,5/5/2012,LOW,Ord_3528
2593,3/9/2010,HIGH,Ord_3529
3461,30-01-2010,CRITICAL,Ord_3530
3554,16-06-2011,LOW,Ord_3531
4166,27-02-2010,LOW,Ord_3532
5059,9/11/2010,HIGH,Ord_3533
5254,25-07-2012,NOT SPECIFIED,Ord_3534
5575,23-07-2011,LOW,Ord_3535
5954,2/12/2012,CRITICAL,Ord_3536
6018,18-08-2012,LOW,Ord_3537
6336,28-08-2011,HIGH,Ord_3538
7559,12/10/2010,CRITICAL,Ord_3539
8070,28-01-2012,MEDIUM,Ord_3540
8259,18-04-2009,MEDIUM,Ord_3541
8642,16-01-2010,HIGH,Ord_3542
8803,20-12-2012,NOT SPECIFIED,Ord_3543
9383,16-03-2009,NOT SPECIFIED,Ord_3544
10278,12/9/2011,LOW,Ord_3545
10949,30-03-2009,MEDIUM,Ord_3546
11335,21-10-2009,HIGH,Ord_3547
13127,31-07-2010,MEDIUM,Ord_3548
14978,27-05-2010,CRITICAL,Ord_3549
15751,15-08-2009,CRITICAL,Ord_3550
15815,1/5/2009,CRITICAL,Ord_3551
16737,20-06-2011,NOT SPECIFIED,Ord_3552
17124,25-10-2009,CRITICAL,Ord_3553
17666,8/9/2010,MEDIUM,Ord_3554
19075,26-09-2009,CRITICAL,Ord_3555
21220,22-12-2012,NOT SPECIFIED,Ord_3556
21600,4/4/2010,LOW,Ord_3557
22117,12/8/2010,CRITICAL,Ord_3558
22211,3/10/2011,NOT SPECIFIED,Ord_3559
22404,16-11-2010,LOW,Ord_3560
23362,27-08-2010,MEDIUM,Ord_3561
23399,29-12-2010,HIGH,Ord_3562
23781,31-10-2011,CRITICAL,Ord_3563
23812,27-07-2012,CRITICAL,Ord_3564
24199,16-06-2009,CRITICAL,Ord_3565
25155,20-01-2010,LOW,Ord_3566
26084,16-10-2012,LOW,Ord_3567
26146,11/10/2009,LOW,Ord_3568
26529,28-01-2011,LOW,Ord_3569
26693,21-08-2010,MEDIUM,Ord_3570
26951,8/4/2010,NOT SPECIFIED,Ord_3571
27141,4/2/2010,NOT SPECIFIED,Ord_3572
27302,12/9/2012,LOW,Ord_3573
